timestamp,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,buy_signal,sell_signal
01/04/2022 17:10,45111,45126.03,45101.11,45118.49,68.25669,45116.84,45157.195,44932.24,44798.655,44744.65,FALSE,FALSE
01/04/2022 17:15,45118.49,45130.28,45046.91,45086.37,99.91499,45081.785,45157.195,44940.5375,44798.655,44852.02,FALSE,FALSE
01/04/2022 17:20,45086.36,45136.16,45083.34,45136.15,80.26161,45076.15,45157.195,44942.5925,44800.71,44952.23,FALSE,FALSE
01/04/2022 17:25,45136.15,45150.08,45108.67,45125.89,65.04841,45076.15,45157.195,44942.5925,44860.92,45303.28,FALSE,FALSE
01/04/2022 17:30,45125.89,45149.5,45086.67,45108.41,78.2323,45090.81,45157.195,44973.0325,44885.97,45164.02,FALSE,FALSE
01/04/2022 17:35,45108.41,45150,45080.01,45080.02,72.51985,45084.94,45157.195,45057.46,44940.615,45119.04,FALSE,FALSE
01/04/2022 17:40,45080.01,45113.91,45059.08,45094.52,74.79853,45084.94,45120.22,45095.7575,44945.925,45230,FALSE,FALSE
01/04/2022 17:45,45094.52,45130,45088.01,45130,49.24121,45098.495,45120.22,45095.7575,44945.925,45245.66,FALSE,FALSE
01/04/2022 17:50,45129.99,45205,45125,45204.99,116.09774,45125.955,45120.22,45096.7775,44945.925,45350.21,TRUE,FALSE
01/04/2022 17:55,45204.99,45234.56,45183.45,45223,116.31744,45140.735,45116.84,45107.7925,44945.925,45293.01,FALSE,FALSE
01/04/2022 18:00,45223,45257.42,45179.6,45182.48,101.75696,45158.25,45123.95,45123.5175,44945.925,45333.82,FALSE,FALSE
01/04/2022 18:05,45182.47,45190.01,45136.02,45136.02,156.6007,45158.25,45123.95,45123.5175,44945.925,45459.43,FALSE,FALSE
01/04/2022 18:10,45136.03,45214.54,45133.43,45208.7,173.31109,45158.25,45123.95,45123.5175,44945.925,45453.83,FALSE,FALSE
01/04/2022 18:15,45208.71,45270,45208.7,45220,155.47799,45164.54,45130.24,45131.005,44945.925,45406.44,FALSE,FALSE
01/04/2022 18:20,45220.01,45250,45219.66,45233.21,95.29679,45164.54,45130.24,45131.005,44945.925,45502.26,FALSE,FALSE
01/04/2022 18:25,45233.21,45265,45231,45246.25,96.59147,45179.005,45130.24,45110.945,44945.925,45531.4,FALSE,FALSE
01/04/2022 18:30,45246.25,45283.17,45165.99,45216.87,161.61063,45204.085,45136.825,45109.7875,44945.925,45521.09,FALSE,FALSE
01/04/2022 18:35,45216.87,45219.19,45096.55,45118.81,189.39256,45189.86,45136.825,45113.4,44945.925,45491.77,FALSE,FALSE
01/04/2022 18:40,45118.81,45158.03,45088.66,45120.99,338.50938,45185.915,45136.825,45120.0075,44945.925,45352.68,FALSE,FALSE
01/04/2022 18:45,45121,45150.01,45049.94,45081.87,205.75902,45166.555,45136.825,45120.0075,44945.925,45430.12,FALSE,FALSE
01/04/2022 18:50,45081.87,45085.22,45053.33,45074.92,85.77918,45166.555,45136.825,45116.1475,44945.925,45483.11,FALSE,FALSE
01/04/2022 18:55,45074.92,45096.27,45022.82,45064.26,130.74063,45152.995,45151.485,45115.58,44945.925,45565.46,FALSE,FALSE
01/04/2022 19:00,45064.25,45070.71,44951.5,45033.49,280.44479,45117.335,45117.335,45123.3625,44945.925,45685.81,FALSE,FALSE
01/04/2022 19:05,45033.5,45153.61,45033.49,45108.99,215.14246,45117.335,45117.335,45137.0175,44945.925,45607.81,FALSE,FALSE
01/04/2022 19:10,45108.99,45108.99,44901.09,44964.96,243.30078,45092.13,45092.13,45137.0175,44945.925,45574.96,FALSE,FALSE
01/04/2022 19:15,44964.96,44999.21,44917.92,44940.56,143.95426,45060.14,45092.13,45137.0175,44945.925,45628.24,FALSE,FALSE
01/04/2022 19:20,44940.57,44956.08,44705.41,44744.65,478.32317,44931.72,44994.29,45137.0175,44945.925,45620.25,FALSE,FALSE
01/04/2022 19:25,44744.66,44865,44701.01,44852.02,347.27483,44927.31,44992.09,45119.49,44945.925,45683.17,FALSE,FALSE
01/04/2022 19:30,44852.01,45076.16,44791.03,44952.23,514.67738,44927.31,44992.09,45116.6725,44945.925,45716.85,FALSE,FALSE
01/04/2022 19:35,44952.23,45416.98,44952.23,45303.28,772.46947,45058.995,45058.995,45116.6725,44945.925,45953,FALSE,FALSE
01/04/2022 19:40,45303.27,45359.5,45092.93,45164.02,345.83295,45058.995,45058.995,45124.0025,44950.175,45940.49,FALSE,FALSE
01/04/2022 19:45,45164.02,45214.64,45110.02,45119.04,158.61816,45058.995,45058.995,45121.0675,44994.175,46128.91,FALSE,FALSE
01/04/2022 19:50,45119.03,45246.14,45101.96,45230,139.75913,45058.995,45058.995,45102.58,45027.48,46311.48,FALSE,FALSE
01/04/2022 19:55,45230,45299.8,45200,45245.66,152.01584,45058.995,45058.995,45109.3575,45027.48,46493.7,FALSE,FALSE
01/04/2022 20:00,45245.66,45396.62,45237.91,45350.21,194.72283,45058.995,45058.995,45123.0875,45027.48,46567,FALSE,FALSE
01/04/2022 20:05,45350.2,45394.1,45278.07,45293.01,202.93332,45058.995,45058.995,45128.7875,45027.48,46581.61,FALSE,FALSE
01/04/2022 20:10,45293.01,45346.09,45270.15,45333.82,125.85807,45104.005,45058.995,45141.1,45044.59,46582.29,TRUE,FALSE
01/04/2022 20:15,45333.83,45494.87,45319.43,45459.43,246.93857,45223.55,45097.94,45141.1,45044.59,46516.64,FALSE,FALSE
01/04/2022 20:20,45459.43,45492.93,45437.08,45453.83,287.18834,45293.9,45097.94,45141.1,45044.59,46417.75,FALSE,FALSE
01/04/2022 20:25,45453.82,45498.99,45388,45406.44,271.66472,45300.475,45100,45147.39,45062.455,46513.67,FALSE,FALSE
01/04/2022 20:30,45406.43,45564.21,45394.89,45502.26,320.73496,45333.085,45132.61,45147.39,45062.455,46630.4,FALSE,FALSE
01/04/2022 20:35,45502.26,45603.85,45446.48,45531.4,338.50061,45401.925,45152.43,45154.6225,45064.62,46521.5,FALSE,FALSE
01/04/2022 20:40,45531.4,45579.57,45495.64,45521.09,192.91172,45420.88,45152.43,45170.455,45064.62,46612.98,FALSE,FALSE
01/04/2022 20:45,45521.08,45575.44,45467.54,45491.77,287.9696,45437,45152.43,45163.3425,45071.845,46532,FALSE,FALSE
01/04/2022 20:50,45491.78,45501.97,45286.38,45352.68,357.20767,45437,45152.43,45161.37,45088.44,46530.38,FALSE,FALSE
01/04/2022 20:55,45352.69,45474.4,45352.08,45430.12,116.63021,45445.115,45152.43,45151.69,45088.44,46560.31,FALSE,FALSE
01/04/2022 21:00,45430.12,45510,45420,45483.11,247.93886,45445.115,45152.43,45151.69,45088.44,46493.5,FALSE,FALSE
01/04/2022 21:05,45483.1,45629.31,45483.1,45565.46,499.87395,45457.845,45165.16,45152.24,45114.32,46399.01,FALSE,FALSE
01/04/2022 21:10,45565.45,45741.97,45564.8,45685.81,411.87659,45514.175,45221.49,45117.335,45129.885,46448.48,FALSE,FALSE
01/04/2022 21:15,45685.81,45709.52,45577.19,45607.81,366.23607,45514.175,45221.49,45117.335,45137.705,46501.91,FALSE,FALSE
01/04/2022 21:20,45607.8,45610,45558,45574.96,160.78977,45514.175,45221.49,45092.13,45112.5,46335,FALSE,FALSE
01/04/2022 21:25,45574.96,45634.82,45536.27,45628.24,189.20166,45514.175,45221.49,45076.135,45112.5,46341.42,FALSE,FALSE
01/04/2022 21:30,45628.24,45691.63,45587.98,45620.25,241.78446,45514.175,45221.49,44963.005,45014.66,46413.93,FALSE,FALSE
01/04/2022 21:35,45620.25,45750,45618.48,45683.17,206.03946,45551.04,45270.515,44959.7,45012.46,46325.49,FALSE,FALSE
01/04/2022 21:40,45683.17,45743.19,45639.01,45716.85,149.97585,45585,45351.115,44959.7,45012.46,46155.05,FALSE,FALSE
01/04/2022 21:45,45716.86,45966.66,45716.85,45953,545.13218,45724.88,45529.795,45058.995,45058.995,46025.29,FALSE,FALSE
01/04/2022 21:50,45953,45999.94,45870.38,45940.49,310.36506,45768.105,45550.95,45058.995,45058.995,46092.32,FALSE,FALSE
01/04/2022 21:55,45940.5,46180.77,45904.51,46128.91,384.08868,45858.52,45641.365,45058.995,45058.995,46163.23,FALSE,FALSE
01/04/2022 22:00,46128.92,46349.8,46113.08,46311.48,867.56319,45943.035,45774.9,45058.995,45058.995,46220.29,FALSE,FALSE
01/04/2022 22:05,46311.48,46530,46232.86,46493.7,768.01704,46033.135,45883.955,45058.995,45058.995,46238.84,FALSE,FALSE
01/04/2022 22:10,46493.7,46698.7,46462,46567,792.88868,46143.34,45984.425,45058.995,45058.995,46322.76,FALSE,FALSE
01/04/2022 22:15,46567.01,46676.84,46486,46581.61,591.68261,46158.59,45984.425,45058.995,45058.995,46280.01,FALSE,FALSE
01/04/2022 22:20,46581.62,46720.09,46560.61,46582.29,461.55962,46179.55,46003.235,45081.5,45058.995,46212.32,FALSE,FALSE
01/04/2022 22:25,46582.28,46616,46505.34,46516.64,310.40469,46218.47,46003.235,45160.745,45097.94,46451.63,FALSE,FALSE
01/04/2022 22:30,46516.64,46570.5,46365.84,46417.75,388.20396,46295.235,46003.235,45195.92,45097.94,46464.49,FALSE,FALSE
01/04/2022 22:35,46417.75,46523.95,46333.59,46513.67,386.5216,46312.3,46003.235,45200.2375,45100,46483.01,FALSE,FALSE
01/04/2022 22:40,46513.67,46643.38,46493.5,46630.4,221.36161,46416.585,46003.235,45232.8475,45132.61,46452.98,FALSE,FALSE
01/04/2022 22:45,46630.4,46630.4,46513.02,46521.5,181.91129,46476.475,46003.235,45277.1775,45152.43,46465.5,FALSE,FALSE
01/04/2022 22:50,46521.49,46646.13,46480.26,46612.98,195.75771,46526.84,46003.235,45286.655,45152.43,46553,FALSE,FALSE
01/04/2022 22:55,46612.98,46612.98,46500,46532,154.167,46526.84,46003.235,45294.715,45152.43,46416.7,FALSE,FALSE
01/04/2022 23:00,46531.99,46587.81,46503.79,46530.38,372.66146,46526.84,46036.085,45294.715,45152.43,46452.39,FALSE,FALSE
01/04/2022 23:05,46530.38,46574,46463.93,46560.31,251.25308,46489.86,46070.045,45298.7725,45152.43,46446.53,FALSE,FALSE
01/04/2022 23:10,46560.3,46579.61,46490.47,46493.5,147.9308,46489.86,46101.595,45298.7725,45152.43,46437.53,FALSE,FALSE
01/04/2022 23:15,46493.51,46519.82,46396.2,46399.01,194.23676,46489.86,46128.18,45311.5025,45165.16,46361.8,FALSE,FALSE
01/04/2022 23:20,46399.02,46466.01,46380,46448.48,125.78047,46513.065,46128.18,45367.8325,45221.49,46381.49,FALSE,FALSE
01/04/2022 23:25,46448.48,46503.77,46430.48,46501.91,104.60681,46513.065,46128.18,45367.8325,45221.49,46294.78,FALSE,FALSE
01/04/2022 23:30,46501.9,46501.93,46319.9,46335,176.58911,46483.015,46128.18,45367.8325,45221.49,46302.7,FALSE,FALSE
01/04/2022 23:35,46335,46360.36,46240.33,46341.42,210.27374,46426.655,46154.035,45367.8325,45221.49,46289.59,FALSE,FALSE
01/04/2022 23:40,46341.42,46434.15,46282.04,46413.93,146.94525,46414.07,46169.285,45367.8325,45221.49,46311.49,FALSE,FALSE
01/04/2022 23:45,46413.92,46413.93,46290.52,46325.49,117.46784,46409.97,46179.55,45410.7775,45225.505,46334.63,FALSE,FALSE
01/04/2022 23:50,46325.5,46325.5,46144.8,46155.05,448.33288,46362.205,46218.47,45468.0575,45225.505,46283.97,FALSE,FALSE
01/04/2022 23:55,46155.06,46196.72,46025.29,46025.29,526.86925,46272.555,46295.235,45627.3375,45333.835,46274.55,FALSE,FALSE
02/04/2022 0:00,46025.29,46151.98,45893.98,46092.32,379.35976,46198.875,46307.035,45659.5275,45350.475,46269.54,FALSE,FALSE
02/04/2022 0:05,46092.31,46239.99,46065.49,46163.23,190.94649,46198.875,46307.035,45749.9425,45440.89,46154.01,FALSE,FALSE
02/04/2022 0:10,46163.23,46220.3,46126,46220.29,153.68246,46197.955,46307.035,45858.9675,45525.405,46192.5,FALSE,FALSE
02/04/2022 0:15,46220.29,46238.85,46128.03,46238.84,241.0945,46164.065,46307.035,45958.545,45615.505,46185.52,FALSE,FALSE
02/04/2022 0:20,46238.85,46329.23,46190.86,46322.76,132.86774,46164.065,46307.035,46063.8825,45699.855,46155.27,FALSE,FALSE
02/04/2022 0:25,46322.76,46339.73,46268.52,46280.01,144.10602,46153.955,46307.035,46071.5075,45699.855,46158.43,FALSE,FALSE
02/04/2022 0:30,46280,46322.58,46203.43,46212.32,110.34253,46116.855,46270.055,46091.3925,45710.55,46164.99,FALSE,FALSE
02/04/2022 0:35,46212.32,46457.31,46212.31,46451.63,149.05689,46175.645,46270.055,46110.8525,45710.55,46287.17,FALSE,FALSE
02/04/2022 0:40,46451.63,46508.71,46416.86,46464.49,171.97982,46201.345,46270.055,46149.235,45710.55,46363.24,FALSE,FALSE
02/04/2022 0:45,46464.49,46549.31,46430,46483.01,165.42795,46307.4,46270.055,46157.7675,45710.55,46361.68,FALSE,FALSE
02/04/2022 0:50,46483.01,46500,46427.52,46452.98,91.17501,46337.655,46270.055,46209.91,45710.55,46328.99,FALSE,FALSE
02/04/2022 0:55,46452.98,46474.35,46400.07,46465.5,125.40529,46338.67,46270.055,46239.855,45710.55,46328.99,FALSE,FALSE
02/04/2022 1:00,46465.48,46561.18,46449.11,46553,154.52078,46376.02,46253.48,46265.0375,45710.55,46274.11,FALSE,FALSE
02/04/2022 1:05,46553,46602,46416.69,46416.7,316.1828,46402.715,46247.99,46265.0375,45710.55,46316.22,FALSE,FALSE
02/04/2022 1:10,46416.7,46488.58,46360.51,46452.39,242.8293,46402.715,46247.99,46281.4625,45710.55,46266.39,FALSE,FALSE
02/04/2022 1:15,46452.4,46515.89,46443.72,46446.53,129.77249,46407.155,46247.99,46279.9525,45710.55,46294.59,FALSE,FALSE
02/04/2022 1:20,46446.53,46486.49,46437.53,46437.53,115.17854,46481.255,46247.99,46295.7275,45710.55,46315,FALSE,FALSE
02/04/2022 1:25,46437.53,46437.54,46260.22,46361.8,221.32248,46431.11,46247.99,46309.02,45710.55,46304.53,FALSE,FALSE
02/04/2022 1:30,46361.8,46399.94,46345.42,46381.49,64.83344,46431.11,46247.99,46320.6225,45710.55,46220.51,FALSE,FALSE
02/04/2022 1:35,46381.49,46383.14,46265.92,46294.78,82.45866,46431.11,46247.99,46320.6225,45710.55,46119.01,FALSE,FALSE
02/04/2022 1:40,46294.77,46326.12,46265.98,46302.7,111.47273,46431.11,46247.99,46305.5975,45710.55,46114.26,FALSE,FALSE
02/04/2022 1:45,46302.7,46323.18,46280.01,46289.59,76.58278,46431.11,46247.99,46290.345,45710.55,46145.38,FALSE,FALSE
02/04/2022 1:50,46289.6,46353.5,46250,46311.49,94.59048,46382.945,46247.99,46291.6775,45710.55,46204.77,FALSE,FALSE
02/04/2022 1:55,46311.5,46370.09,46311.49,46334.63,103.26998,46382.945,46247.99,46294.76,45755.56,46255.84,FALSE,FALSE
02/04/2022 2:00,46334.62,46394.64,46283.96,46283.97,88.75957,46368.245,46247.99,46290.3375,45836.16,46262.48,FALSE,FALSE
02/04/2022 2:05,46283.97,46391.99,46274.54,46274.55,103.60246,46343.77,46247.99,46283.895,45906.51,46214.69,FALSE,FALSE
02/04/2022 2:10,46274.55,46297.59,46252.28,46269.54,77.81824,46324.97,46333.745,46252.955,45911.025,46237.05,FALSE,FALSE
02/04/2022 2:15,46269.54,46296.27,46153.84,46154.01,173.05363,46274.24,46364,46252.955,45911.025,46427.44,FALSE,FALSE
02/04/2022 2:20,46154.01,46231.05,46140,46192.5,153.05714,46267.32,46365.015,46252.495,45960.045,46364,FALSE,FALSE
02/04/2022 2:25,46192.5,46207.62,46175.78,46185.52,49.00735,46267.32,46371,46235.55,45979,46321.61,FALSE,FALSE
02/04/2022 2:30,46185.52,46265.99,46144.99,46155.27,99.66161,46267.32,46371,46235.55,45995.12,46273.01,FALSE,FALSE
02/04/2022 2:35,46155.28,46191.38,46150,46158.43,73.22337,46267.32,46371,46230.495,45995.12,46305.59,FALSE,FALSE
02/04/2022 2:40,46158.43,46195.99,46154.77,46164.99,128.40728,46267.32,46371,46193.455,46003.235,46290.5,FALSE,FALSE
02/04/2022 2:45,46164.98,46310.32,46141.6,46287.17,105.14762,46265.995,46371,46222.85,46003.235,46305.07,FALSE,FALSE
02/04/2022 2:50,46287.16,46374.49,46287.16,46363.24,177.82176,46257.245,46371,46235.7,46003.235,46255.5,FALSE,FALSE
02/04/2022 2:55,46363.25,46378.39,46320.51,46361.68,131.57141,46259.195,46371,46288.7275,46003.235,46395.49,FALSE,FALSE
02/04/2022 3:00,46361.68,46361.68,46295.57,46328.99,88.77195,46259.195,46371,46303.855,46003.235,46355.57,FALSE,FALSE
02/04/2022 3:05,46328.99,46331.72,46296.82,46328.99,50.55239,46259.995,46371,46304.3625,46003.235,46307.02,FALSE,FALSE
02/04/2022 3:10,46328.99,46369.68,46274.11,46274.11,69.33934,46259.995,46371,46314.75,46003.235,46266.01,FALSE,FALSE
02/04/2022 3:15,46274.11,46330.64,46274.11,46316.22,45.62487,46259.995,46327.945,46325.3525,46003.235,46314.77,FALSE,FALSE
02/04/2022 3:20,46316.22,46380.16,46266.38,46266.39,77.27622,46260.88,46327.945,46325.3525,46036.085,46347.65,FALSE,FALSE
02/04/2022 3:25,46266.38,46306.05,46265.85,46294.59,42.42047,46260.88,46313.245,46327.5725,46070.045,46335.99,FALSE,FALSE
02/04/2022 3:30,46294.62,46338.98,46283.51,46315,97.28488,46323.005,46288.77,46364.6225,46101.595,46189.13,FALSE,FALSE
02/04/2022 3:35,46315,46343,46304.52,46304.53,52.27029,46323.005,46269.97,46339.55,46128.18,46203.84,FALSE,FALSE
02/04/2022 3:40,46304.52,46370,46220.5,46220.51,61.84268,46300.33,46267.32,46339.55,46128.18,46249.52,FALSE,FALSE
02/04/2022 3:45,46220.51,46280,46075.85,46119.01,177.45871,46228.005,46235.245,46339.55,46128.18,46368.41,FALSE,FALSE
02/04/2022 3:50,46119.02,46153.14,46099.14,46114.26,70.80383,46228.005,46235.245,46339.55,46128.18,46329.99,FALSE,FALSE
02/04/2022 3:55,46114.25,46170,46114.25,46145.38,55.51986,46228.005,46235.245,46339.55,46154.035,46279.37,FALSE,FALSE
02/04/2022 4:00,46145.37,46205.1,46142,46204.77,84.54867,46228.005,46235.245,46315.4675,46169.285,46230.89,FALSE,FALSE
02/04/2022 4:05,46204.76,46255.85,46193.51,46255.84,36.39423,46222.925,46235.245,46315.4675,46179.55,46276.39,FALSE,FALSE
02/04/2022 4:10,46255.85,46293.56,46238.61,46262.48,52.21202,46222.925,46233.92,46308.1175,46218.47,46212.7,FALSE,FALSE
02/04/2022 4:15,46262.49,46269.09,46196.01,46214.69,48.23412,46222.925,46228.005,46295.88,46295.235,46176.86,FALSE,FALSE
02/04/2022 4:20,46214.68,46255,46211.01,46237.05,43.44228,46222.925,46228.005,46329.3575,46307.035,46191.7,FALSE,FALSE
02/04/2022 4:25,46237.05,46439.56,46237.04,46427.44,101.25797,46257.705,46257.705,46319.12,46307.035,46191.63,FALSE,FALSE
02/04/2022 4:30,46427.43,46427.44,46348.41,46364,92.24282,46269.35,46257.705,46316.1675,46307.035,46206.06,FALSE,FALSE
02/04/2022 4:35,46364,46364,46319.99,46321.61,30.54924,46276.905,46257.705,46319.16,46307.035,46264.41,FALSE,FALSE
02/04/2022 4:40,46321.62,46331.86,46246.98,46273.01,62.1801,46290.78,46257.705,46319.16,46307.035,46210,FALSE,FALSE
02/04/2022 4:45,46273.02,46305.59,46221,46305.59,54.55601,46316.535,46257.705,46319.16,46307.035,46283.49,FALSE,FALSE
02/04/2022 4:50,46305.58,46346.5,46280,46290.5,47.38112,46317.785,46257.705,46319.16,46270.055,46130.78,FALSE,FALSE
02/04/2022 4:55,46290.51,46315,46277.47,46305.07,51.82012,46317.785,46257.705,46318.4975,46270.055,46128.86,FALSE,FALSE
02/04/2022 5:00,46305.07,46370.47,46248.19,46255.5,92.8843,46325.285,46257.705,46314.1225,46270.055,46175,FALSE,FALSE
02/04/2022 5:05,46255.49,46398,46252.43,46395.49,113.00391,46330.28,46257.705,46315.0975,46270.055,46181.18,FALSE,FALSE
02/04/2022 5:10,46395.49,46397.05,46336,46355.57,59.16592,46324.22,46257.705,46315.0975,46270.055,46230.47,FALSE,FALSE
02/04/2022 5:15,46355.57,46367.21,46285.52,46307.02,63.26583,46309.5,46257.705,46315.4975,46270.055,46230.09,FALSE,FALSE
02/04/2022 5:20,46307.02,46317.58,46266,46266.01,56.23164,46309.5,46257.705,46315.4975,46253.48,46342.67,FALSE,FALSE
02/04/2022 5:25,46266.01,46314.77,46261.29,46314.77,40.14759,46309.5,46257.705,46293.97,46247.99,46416.62,FALSE,FALSE
02/04/2022 5:30,46314.76,46390,46314.76,46347.65,119.10707,46323.095,46257.705,46294.4125,46247.99,46418.52,FALSE,FALSE
02/04/2022 5:35,46347.65,46374.5,46325.91,46335.99,54.47587,46323.095,46257.705,46287.0625,46247.99,46541.2,FALSE,FALSE
02/04/2022 5:40,46335.99,46357,46150,46189.13,236.08946,46274,46257.705,46305.8875,46247.99,46951.98,FALSE,FALSE
02/04/2022 5:45,46189.12,46262.41,46185.33,46203.84,77.74067,46274,46257.705,46296.4875,46247.99,46894.92,FALSE,FALSE
02/04/2022 5:50,46203.83,46269.17,46195.35,46249.52,46.57961,46273.525,46257.705,46283.825,46247.99,46987,FALSE,FALSE
02/04/2022 5:55,46250,46368.42,46250,46368.41,76.94471,46270,46269.35,46231.625,46247.99,46984.77,FALSE,FALSE
02/04/2022 6:00,46368.42,46368.42,46318.5,46329.99,48.22623,46270,46276.905,46231.625,46247.99,46985.26,FALSE,FALSE
02/04/2022 6:05,46329.99,46330.52,46269.55,46279.37,47.71725,46270,46290.78,46231.625,46247.99,46776.44,FALSE,FALSE
02/04/2022 6:10,46279.37,46311,46126.23,46230.89,153.53388,46258.115,46282.895,46231.625,46247.99,46742.01,FALSE,FALSE
02/04/2022 6:15,46230.89,46290,46230.89,46276.39,43.13656,46250.365,46282.895,46229.085,46247.99,46607.73,FALSE,FALSE
02/04/2022 6:20,46276.39,46279.68,46180.96,46212.7,78.27865,46247.325,46282.895,46228.4225,46247.99,46592.4,FALSE,FALSE
02/04/2022 6:25,46212.7,46228.16,46169.92,46176.86,32.9461,46247.325,46282.895,46225.465,46247.99,46622.38,FALSE,FALSE
02/04/2022 6:30,46176.85,46207.11,46120.2,46191.7,84.18611,46244.31,46279.88,46225.465,46333.745,46650.4,FALSE,FALSE
02/04/2022 6:35,46191.7,46201.68,46159.03,46191.63,45.88867,46244.31,46273.82,46257.705,46338.925,46765.96,FALSE,FALSE
02/04/2022 6:40,46191.63,46230,46189.89,46206.06,62.03058,46244.31,46259.1,46263.5275,46338.925,46742,FALSE,FALSE
02/04/2022 6:45,46206.06,46264.51,46204.9,46264.41,55.08693,46225.36,46259.1,46267.305,46338.925,46745.5,FALSE,FALSE
02/04/2022 6:50,46264.41,46278.21,46200.97,46210,40.86121,46215.6,46259.1,46274.2425,46338.925,46774.09,FALSE,FALSE
02/04/2022 6:55,46209.99,46289.27,46203.07,46283.49,45.59881,46205.1,46259.1,46287.12,46338.925,46769.12,FALSE,FALSE
02/04/2022 7:00,46283.49,46283.5,46081.93,46130.78,276.30677,46185.6,46239.965,46287.745,46338.925,46785.54,FALSE,FALSE
02/04/2022 7:05,46130.77,46156.11,46098.35,46128.86,129.78408,46185.6,46239.965,46287.745,46338.925,46798,FALSE,FALSE
02/04/2022 7:10,46128.87,46182,46106.33,46175,136.81524,46185.6,46239.965,46291.495,46338.925,46834.14,FALSE,FALSE
02/04/2022 7:15,46175,46205.1,46144.75,46181.18,72.92249,46185.6,46239.49,46293.9925,46338.925,46716.42,FALSE,FALSE
02/04/2022 7:20,46181.18,46234.5,46171.66,46230.47,97.80851,46185.6,46235.965,46290.9625,46338.925,46657.73,FALSE,FALSE
02/04/2022 7:25,46230.47,46245.92,46211.65,46230.09,86.6554,46185.6,46235.965,46283.6025,46338.925,46470.06,FALSE,FALSE
02/04/2022 7:30,46230.09,46381.37,46213.65,46342.67,178.05281,46231.65,46235.965,46283.6025,46338.925,46336.2,FALSE,FALSE
02/04/2022 7:35,46342.67,46450,46326.19,46416.62,186.00578,46265.965,46265.965,46283.6025,46295.87,46452.64,FALSE,FALSE
02/04/2022 7:40,46416.61,46454,46354.72,46418.52,669.08548,46267.965,46267.965,46290.4,46295.87,46517.64,FALSE,FALSE
02/04/2022 7:45,46418.53,46638.25,46418.52,46541.2,385.11818,46368.3,46360.09,46290.4,46281.17,46497.9,TRUE,FALSE
02/04/2022 7:50,46541.2,46998,46514.5,46951.98,892.80337,46552.165,46539.965,46265.8525,46257.705,46453.65,FALSE,FALSE
02/04/2022 7:55,46951.98,47213,46894.91,46894.92,890.0439,46678.875,46647.465,46265.8525,46257.705,46447.99,FALSE,FALSE
02/04/2022 8:00,46894.91,47073.67,46889,46987,333.09399,46692.33,46647.465,46265.615,46257.705,46404.48,FALSE,FALSE
02/04/2022 8:05,46987,47000.78,46791.98,46984.77,309.89196,46712.325,46647.465,46269.675,46257.705,46433.47,FALSE,FALSE
02/04/2022 8:10,46984.76,47021,46938,46985.26,175.45554,46713.325,46647.465,46273.4525,46257.705,46410.63,FALSE,FALSE
02/04/2022 8:15,46985.27,46985.27,46628.69,46776.44,482.2673,46769.595,46647.465,46280.39,46257.705,46422.86,FALSE,FALSE
02/04/2022 8:20,46776.45,46776.45,46678.94,46742.01,287.97977,46783.86,46647.465,46270.505,46257.705,46485.65,FALSE,FALSE
02/04/2022 8:25,46742.02,46742.02,46559.33,46607.73,309.84755,46815.76,46647.465,46266.63,46257.705,46472.51,FALSE,FALSE
02/04/2022 8:30,46607.74,46676.54,46501,46592.4,290.14939,46857,46647.465,46265.11,46257.705,46518.46,FALSE,FALSE
02/04/2022 8:35,46592.4,46678.22,46580.73,46622.38,203.08186,46857,46647.465,46265.11,46257.705,46515.4,FALSE,FALSE
02/04/2022 8:40,46622.38,46698.8,46608.45,46650.4,166.40075,46787.335,46647.465,46262.095,46257.705,46514.51,FALSE,FALSE
02/04/2022 8:45,46650.41,46775.69,46633.5,46765.96,137.44535,46761,46647.465,46259.065,46257.705,46599.93,FALSE,FALSE
02/04/2022 8:50,46765.97,46776.49,46713.33,46742,79.78375,46761,46647.465,46251.705,46257.705,46581.22,FALSE,FALSE
02/04/2022 8:55,46742,46776.96,46741.99,46745.5,91.63958,46743.135,46647.465,46242.23,46257.705,46554.27,FALSE,FALSE
02/04/2022 9:00,46745.49,46784.34,46680.67,46774.09,233.64259,46642.67,46647.465,46237.35,46257.705,46583.05,FALSE,FALSE
02/04/2022 9:05,46774.1,46796.78,46769.11,46769.12,91.87338,46648.89,46647.465,46232.1,46257.705,46529.41,TRUE,FALSE
02/04/2022 9:10,46769.11,46801,46756,46785.54,73.21816,46651,46655.675,46212.7825,46257.705,46522.16,FALSE,FALSE
02/04/2022 9:15,46785.55,46798,46763.7,46798,57.27193,46690.865,46659.665,46212.7825,46257.705,46502.83,TRUE,FALSE
02/04/2022 9:20,46798,46836.17,46797.99,46834.14,33.70603,46722.31,46678.875,46212.7825,46257.705,46543.8,FALSE,FALSE
02/04/2022 9:25,46834.14,46844.59,46716.41,46716.42,164.13194,46739.045,46692.33,46212.545,46257.705,46540,FALSE,FALSE
02/04/2022 9:30,46716.41,46764.63,46603.16,46657.73,170.50329,46723.875,46712.325,46210.7825,46257.705,46567,FALSE,FALSE
02/04/2022 9:35,46657.73,46671.79,46359.51,46470.06,398.24016,46602.05,46713.325,46210.7825,46257.705,46578.8,FALSE,FALSE
