timestamp,equity
2022-04-02 00:45:00,10198.572099953004
2022-04-02 00:50:00,10198.572099953004
2022-04-02 00:55:00,10198.572099953004
2022-04-02 01:00:00,10198.572099953004
2022-04-02 01:05:00,10198.572099953004
2022-04-02 01:10:00,10198.572099953004
2022-04-02 01:15:00,10198.572099953004
2022-04-02 01:20:00,10198.572099953004
2022-04-02 01:25:00,10198.572099953004
2022-04-02 01:30:00,10198.572099953004
2022-04-02 01:35:00,10198.572099953004
2022-04-02 01:40:00,10198.572099953004
2022-04-02 01:45:00,10198.572099953004
2022-04-02 01:50:00,10198.572099953004
2022-04-02 01:55:00,10198.572099953004
2022-04-02 02:00:00,10198.572099953004
2022-04-02 02:05:00,10198.572099953004
2022-04-02 02:10:00,10198.572099953004
2022-04-02 02:15:00,10198.572099953004
2022-04-02 02:20:00,10198.572099953004
2022-04-02 02:25:00,10198.572099953004
2022-04-02 02:30:00,10198.572099953004
2022-04-02 02:35:00,10198.572099953004
2022-04-02 02:40:00,10198.572099953004
2022-04-02 02:45:00,10198.572099953004
2022-04-02 02:50:00,10198.572099953004
2022-04-02 02:55:00,10198.572099953004
2022-04-02 03:00:00,10198.572099953004
2022-04-02 03:05:00,10198.572099953004
2022-04-02 03:10:00,10198.572099953004
2022-04-02 03:15:00,10198.572099953004
2022-04-02 03:20:00,10198.572099953004
2022-04-02 03:25:00,10198.572099953004
2022-04-02 03:30:00,10198.572099953004
2022-04-02 03:35:00,10198.572099953004
2022-04-02 03:40:00,10198.572099953004
2022-04-02 03:45:00,10198.572099953004
2022-04-02 03:50:00,10198.572099953004
2022-04-02 03:55:00,10198.572099953004
2022-04-02 04:00:00,10198.572099953004
2022-04-02 04:05:00,10198.572099953004
2022-04-02 04:10:00,10198.572099953004
2022-04-02 04:15:00,10198.572099953004
2022-04-02 04:20:00,10198.572099953004
2022-04-02 04:25:00,10198.572099953004
2022-04-02 04:30:00,10198.572099953004
2022-04-02 04:35:00,10198.572099953004
2022-04-02 04:40:00,10198.572099953004
2022-04-02 04:45:00,10198.572099953004
2022-04-02 04:50:00,10198.572099953004
2022-04-02 04:55:00,10198.572099953004
2022-04-02 05:00:00,10198.572099953004
2022-04-02 05:05:00,10198.572099953004
2022-04-02 05:10:00,10198.572099953004
2022-04-02 05:15:00,10198.572099953004
2022-04-02 05:20:00,10198.572099953004
2022-04-02 05:25:00,10198.572099953004
2022-04-02 05:30:00,10198.572099953004
2022-04-02 05:35:00,10198.572099953004
2022-04-02 05:40:00,10198.572099953004
2022-04-02 05:45:00,10198.572099953004
2022-04-02 05:50:00,10198.572099953004
2022-04-02 05:55:00,10198.572099953004
2022-04-02 06:00:00,10198.572099953004
2022-04-02 06:05:00,10198.572099953004
2022-04-02 06:10:00,10198.572099953004
2022-04-02 06:15:00,10198.572099953004
2022-04-02 06:20:00,10198.572099953004
2022-04-02 06:25:00,10198.572099953004
2022-04-02 06:30:00,10198.572099953004
2022-04-02 06:35:00,10198.572099953004
2022-04-02 06:40:00,10198.572099953004
2022-04-02 06:45:00,10198.572099953004
2022-04-02 06:50:00,10198.572099953004
2022-04-02 06:55:00,10198.572099953004
2022-04-02 07:00:00,10198.572099953004
2022-04-02 07:05:00,10198.572099953004
2022-04-02 07:10:00,10198.572099953004
2022-04-02 07:15:00,10198.572099953004
2022-04-02 07:20:00,10198.572099953004
2022-04-02 07:25:00,10198.572099953004
2022-04-02 07:30:00,10198.572099953004
2022-04-02 07:35:00,10198.572099953004
2022-04-02 07:40:00,10198.572099953004
2022-04-02 07:45:00,10197.858249875513
2022-04-02 07:50:00,10287.866161400869
2022-04-02 07:55:00,10275.363480083284
2022-04-02 08:00:00,10295.539556068617
2022-04-02 08:05:00,10295.050930423013
2022-04-02 08:10:00,10295.158296596263
2022-04-02 08:15:00,10249.402777620839
2022-04-02 08:20:00,10241.858660590267
2022-04-02 08:25:00,10212.435946827123
2022-04-02 08:30:00,10209.076919406889
2022-04-02 08:35:00,10215.645976292642
2022-04-02 08:40:00,10221.785568485398
2022-04-02 08:45:00,10247.106456201134
2022-04-02 08:50:00,10241.856469443874
2022-04-02 08:55:00,10242.623370681371
2022-04-02 09:00:00,10248.887858218519
2022-04-02 09:05:00,10247.798858461276
2022-04-02 09:10:00,10251.39672083833
2022-04-02 09:15:00,10254.126889243817
2022-04-02 09:20:00,10262.045692307564
2022-04-02 09:25:00,10236.251516970971
2022-04-02 09:30:00,10223.391678791357
2022-04-02 09:35:00,10182.270434436801
2022-04-02 09:40:00,10152.939748822157
2022-04-02 09:45:00,10178.453457420463
2022-04-02 09:50:00,10192.695908973967
2022-04-02 09:55:00,10188.370585994488
2022-04-02 10:00:00,10178.674763206142
2022-04-02 10:05:00,10177.43457434779
2022-04-02 10:10:00,10167.900896392515
2022-04-02 10:15:00,10174.253029785377
2022-04-02 10:20:00,10169.248451424113
2022-04-02 10:25:00,10171.928223462566
2022-04-02 10:30:00,10185.686431663251
2022-04-02 10:35:00,10182.80726530305
2022-04-02 10:40:00,10192.87558297818
2022-04-02 10:45:00,10192.20509218197
2022-04-02 10:50:00,10192.010080153006
2022-04-02 10:55:00,10210.726852640702
2022-04-02 11:00:00,10206.627217739686
2022-04-02 11:05:00,10200.722078210963
2022-04-02 11:10:00,10207.028197529577
2022-04-02 11:15:00,10195.274888278347
2022-04-02 11:20:00,10193.686307143535
2022-04-02 11:25:00,10189.450821166161
2022-04-02 11:30:00,10198.427947937655
2022-04-02 11:35:00,10197.595312308371
2022-04-02 11:40:00,10203.511407569058
2022-04-02 11:45:00,10206.096960312618
2022-04-02 11:50:00,10204.278308806553
2022-04-02 11:55:00,10195.340622670132
2022-04-02 12:00:00,10186.591375123495
2022-04-02 12:05:00,10190.980241348367
2022-04-02 12:10:00,10191.5828066064
2022-04-02 12:15:00,10201.837371724923
2022-04-02 12:20:00,10205.809920135154
2022-04-02 12:25:00,10203.592479985593
2022-04-02 12:30:00,10204.464556249946
2022-04-02 12:35:00,10192.67618865643
2022-04-02 12:40:00,10181.273462828058
2022-04-02 12:45:00,10188.828535590592
2022-04-02 12:50:00,10193.447472186714
2022-04-02 12:55:00,10197.897690510585
2022-04-02 13:00:00,10194.308592719102
2022-04-02 13:05:00,10202.88254855431
2022-04-02 13:10:00,10192.77479024411
2022-04-02 13:15:00,10197.814426947656
2022-04-02 13:20:00,10192.864627246217
2022-04-02 13:25:00,10184.034307283044
2022-04-02 13:30:00,10180.679662155597
2022-04-02 13:35:00,10184.1088062604
2022-04-02 13:40:00,10206.850714671755
2022-04-02 13:45:00,10206.362089026152
2022-04-02 13:50:00,10210.097993625954
2022-04-02 13:55:00,10217.815211221561
2022-04-02 14:00:00,10209.232490800781
2022-04-02 14:05:00,10203.822550356841
2022-04-02 14:10:00,10198.143098906583
2022-04-02 14:15:00,10196.13162651795
2022-04-02 14:20:00,10190.092827059265
2022-04-02 14:25:00,10173.490510840666
2022-04-02 14:30:00,10182.038172919161
2022-04-02 14:35:00,10182.80726530305
2022-04-02 14:40:00,10192.358472429469
2022-04-02 14:45:00,10201.675226891854
2022-04-02 14:50:00,10205.816493574332
2022-04-02 14:55:00,10207.343722610147
2022-04-02 15:00:00,10204.081105631198
2022-04-02 15:05:00,10197.382771108265
2022-04-02 15:10:00,10201.9973254116
2022-04-02 15:15:00,10203.515789861844
2022-04-02 15:20:00,10191.560895142471
2022-04-02 15:25:00,10192.673997510039
2022-04-02 15:30:00,10206.633791178865
2022-04-02 15:35:00,10205.369499710192
2022-04-02 15:40:00,10193.982111906567
2022-04-02 15:45:00,10190.347000040834
2022-04-02 15:50:00,10199.959559266254
2022-04-02 15:55:00,10200.091028049825
2022-04-02 16:00:00,10193.762997267284
2022-04-02 16:05:00,10199.771120676469
2022-04-02 16:10:00,10206.359897879758
2022-04-02 16:15:00,10208.34726765807
2022-04-02 16:20:00,10203.818168064057
2022-04-02 16:25:00,10208.787688083034
2022-04-02 16:30:00,10193.594278995033
2022-04-02 16:35:00,10196.959879854447
2022-04-02 16:40:00,10207.345913756539
2022-04-02 16:45:00,10230.103160192644
2022-04-02 16:50:00,10233.083119286915
2022-04-02 16:55:00,10228.819148406437
2022-04-02 17:00:00,10217.311247551206
2022-04-02 17:05:00,10213.240097553296
2022-04-02 17:10:00,10219.364351721302
2022-04-02 17:15:00,10224.982451072561
2022-04-02 17:20:00,10211.239580896627
2022-04-02 17:25:00,10203.509216422664
2022-04-02 17:30:00,10206.909875624364
2022-04-02 17:35:00,10208.575146882926
2022-04-02 17:40:00,10216.171851426925
2022-04-02 17:45:00,10212.275993140445
2022-04-02 17:50:00,10220.102768055693
2022-04-02 17:55:00,10236.924198913575
2022-04-02 18:00:00,10230.464699347465
2022-04-02 18:05:00,10221.919228415363
2022-04-02 18:10:00,10221.59493874922
2022-04-02 18:15:00,10229.380081883004
2022-04-02 18:20:00,10215.786209661785
2022-04-02 18:25:00,10214.462757240506
2022-04-02 18:30:00,10219.504585090444
2022-04-02 18:35:00,10224.6954108951
2022-04-02 18:40:00,10221.919228415363
2022-04-02 18:45:00,10217.234557427455
2022-04-02 18:50:00,10208.46997185607
2022-04-02 18:55:00,10198.217597883939
2022-04-02 19:00:00,10179.229123243531
2022-04-02 19:05:00,10175.311353493122
2022-04-02 19:10:00,10201.243571052462
2022-04-02 19:15:00,10226.312476933019
2022-04-02 19:20:00,10220.549761919834
2022-04-02 19:25:00,10240.616280585522
2022-04-02 19:30:00,10262.716183103774
2022-04-02 19:35:00,10263.018561305988
2022-04-02 19:40:00,10266.127798037436
2022-04-02 19:45:00,10254.567309668779
2022-04-02 19:50:00,10249.630656845695
2022-04-02 19:55:00,10236.485969635007
2022-04-02 20:00:00,10225.446974107846
2022-04-02 20:05:00,10235.653334005727
2022-04-02 20:10:00,10251.118445246437
2022-04-02 20:15:00,10256.42540180991
2022-04-02 20:20:00,10282.506617323965
2022-04-02 20:25:00,10267.166401427647
2022-04-02 20:30:00,10272.84147058512
2022-04-02 20:35:00,10266.397309043758
2022-04-02 20:40:00,10258.728296668794
2022-04-02 20:45:00,10252.150475197468
2022-04-02 20:50:00,10243.754002220081
2022-04-02 20:55:00,10240.346769579202
2022-04-02 21:00:00,10241.420431311699
2022-04-02 21:05:00,10232.85524006206
2022-04-02 21:10:00,10231.560272543888
2022-04-02 21:15:00,10238.368164386462
2022-04-02 21:20:00,10230.464699347465
2022-04-02 21:25:00,10233.928901794556
2022-04-02 21:30:00,10216.399730651781
2022-04-02 21:35:00,10207.26922363279
2022-04-02 21:40:00,10215.781827368999
2022-04-02 21:45:00,10215.61968253593
2022-04-02 21:50:00,10215.126674597539
2022-04-02 21:55:00,10214.48247755804
2022-04-02 22:00:00,10200.886414190427
2022-04-02 22:05:00,10188.620376683271
2022-04-02 22:10:00,10162.153519404077
2022-04-02 22:15:00,10179.737469206671
2022-04-02 22:20:00,10178.75145332989
2022-04-02 22:25:00,10181.271271681664
2022-04-02 22:30:00,10148.296709615715
2022-04-02 22:35:00,10130.752200448193
2022-04-02 22:40:00,10134.488105047994
2022-04-02 22:45:00,10118.777585411284
2022-04-02 22:50:00,10123.094143805192
2022-04-02 22:55:00,10143.925372561986
2022-04-02 23:00:00,10113.236176183775
2022-04-02 23:05:00,10147.709482382432
2022-04-02 23:10:00,10153.340728612047
2022-04-02 23:15:00,10147.989949120716
2022-04-02 23:20:00,10143.693111044344
2022-04-02 23:25:00,10155.494625516216
2022-04-02 23:30:00,10137.698134513515
2022-04-02 23:35:00,10144.433718525126
2022-04-02 23:40:00,10155.669917227644
2022-04-02 23:45:00,10149.473355228673
2022-04-02 23:50:00,10148.542118011714
2022-04-02 23:55:00,10146.5547482334
2022-04-03 00:00:00,10155.764136522535
2022-04-03 00:05:00,10156.007353772142
2022-04-03 00:10:00,10149.82612979792
2022-04-03 00:15:00,10154.648843008577
2022-04-03 00:20:00,10157.854490181311
2022-04-03 00:25:00,10161.33183950676
2022-04-03 00:30:00,10166.145788131844
2022-04-03 00:35:00,10167.526210359336
2022-04-03 00:40:00,10170.56094811343
2022-04-03 00:45:00,10172.32262981328
2022-04-03 00:50:00,10166.849146123948
2022-04-03 00:55:00,10157.957474061775
2022-04-03 01:00:00,10129.121987531913
2022-04-03 01:05:00,10009.81187529502
2022-04-03 01:10:00,10035.22917345204
2022-04-03 01:15:00,10098.44593803206
2022-04-03 01:20:00,10068.62005333263
2022-04-03 01:25:00,10049.362067685901
2022-04-03 01:30:00,10070.839684628585
2022-04-03 01:35:00,10065.918369830251
2022-04-03 01:40:00,10042.462147694829
2022-04-03 01:45:00,10023.56789234931
2022-04-03 01:50:00,10056.268561116156
2022-04-03 01:55:00,10042.376692985506
2022-04-03 02:00:00,10052.434054928674
2022-04-03 02:05:00,10063.935382344725
2022-04-03 02:10:00,10061.74423595188
2022-04-03 02:15:00,10075.261418049351
2022-04-03 02:20:00,10100.956991798263
2022-04-03 02:25:00,10094.718798017828
2022-04-03 02:30:00,10108.60628385569
2022-04-03 02:35:00,10122.988968778336
2022-04-03 02:40:00,10117.72802628911
2022-04-03 02:45:00,10118.017257612966
2022-04-03 02:50:00,10120.68388277306
2022-04-03 02:55:00,10105.61975132224
2022-04-03 03:00:00,10101.734848767723
2022-04-03 03:05:00,10133.72339495689
2022-04-03 03:10:00,10132.172063310756
2022-04-03 03:15:00,10134.052066915818
2022-04-03 03:20:00,10136.672678001663
2022-04-03 03:25:00,10142.323644548815
2022-04-03 03:30:00,10129.978725771518
2022-04-03 03:35:00,10132.849127546146
2022-04-03 03:40:00,10134.490296194388
2022-04-03 03:45:00,10142.956885856347
2022-04-03 03:50:00,10126.757740574032
2022-04-03 03:55:00,10118.946303683533
2022-04-03 04:00:00,10107.179847553947
2022-04-03 04:05:00,10113.227411598204
2022-04-03 04:10:00,10106.84241100945
2022-04-03 04:15:00,10104.432149977318
2022-04-03 04:20:00,10091.565738358522
2022-04-03 04:25:00,10060.797660710168
2022-04-03 04:30:00,10087.935008785575
2022-04-03 04:35:00,10145.6980099938
2022-04-03 04:40:00,10137.369462554589
2022-04-03 04:45:00,10134.03015545189
2022-04-03 04:50:00,10136.790999906876
2022-04-03 04:55:00,10129.88888876941
2022-04-03 05:00:00,10139.036924959544
2022-04-03 05:05:00,10139.527741751543
2022-04-03 05:10:00,10138.191142451906
2022-04-03 05:15:00,10125.287481344432
2022-04-03 05:20:00,10118.711851019498
2022-04-03 05:25:00,10104.039934772998
2022-04-03 05:30:00,10103.814246694534
2022-04-03 05:35:00,10101.513542982046
2022-04-03 05:40:00,10123.75367886944
2022-04-03 05:45:00,10099.979740507053
2022-04-03 05:50:00,10099.775963892518
2022-04-03 05:55:00,10103.544735688214
2022-04-03 06:00:00,10089.359253940926
2022-04-03 06:05:00,10088.669042827178
2022-04-03 06:10:00,10096.48267086407
2022-04-03 06:15:00,10104.578956785637
2022-04-03 06:20:00,10094.613622990972
2022-04-03 06:25:00,10094.65087247965
2022-04-03 06:30:00,10068.547745501668
2022-04-03 06:35:00,10072.53563193665
2022-04-03 06:40:00,10062.563724702803
2022-04-03 06:45:00,10044.786954017638
2022-04-03 06:50:00,10044.528398743283
2022-04-03 06:55:00,10037.86074026985
2022-04-03 07:00:00,10049.044351458939
2022-04-03 07:05:00,10062.373094966626
2022-04-03 07:10:00,10063.843354196226
2022-04-03 07:15:00,10065.469184819718
2022-04-03 07:20:00,10060.379151749134
2022-04-03 07:25:00,10061.24465457431
2022-04-03 07:30:00,10066.753196605927
2022-04-03 07:35:00,10073.611484815538
2022-04-03 07:40:00,10079.49471288033
2022-04-03 07:45:00,10083.110104428526
2022-04-03 07:50:00,10086.510763630224
2022-04-03 07:55:00,10093.561872722405
2022-04-03 08:00:00,10083.809080127843
2022-04-03 08:05:00,10076.812749695484
2022-04-03 08:10:00,10059.932157884996
2022-04-03 08:15:00,10033.323852245983
2022-04-03 08:20:00,10033.323852245983
2022-04-03 08:25:00,10033.323852245983
2022-04-03 08:30:00,10033.323852245983
2022-04-03 08:35:00,10033.323852245983
2022-04-03 08:40:00,10033.323852245983
2022-04-03 08:45:00,10033.323852245983
2022-04-03 08:50:00,10033.323852245983
2022-04-03 08:55:00,10033.323852245983
2022-04-03 09:00:00,10033.323852245983
2022-04-03 09:05:00,10033.323852245983
2022-04-03 09:10:00,10033.323852245983
2022-04-03 09:15:00,10033.323852245983
2022-04-03 09:20:00,10033.323852245983
2022-04-03 09:25:00,10033.323852245983
2022-04-03 09:30:00,10033.323852245983
2022-04-03 09:35:00,10033.323852245983
2022-04-03 09:40:00,10033.323852245983
2022-04-03 09:45:00,10033.323852245983
2022-04-03 09:50:00,10033.323852245983
2022-04-03 09:55:00,10033.323852245983
2022-04-03 10:00:00,10033.323852245983
2022-04-03 10:05:00,10033.323852245983
2022-04-03 10:10:00,10033.323852245983
2022-04-03 10:15:00,10033.323852245983
2022-04-03 10:20:00,10033.323852245983
2022-04-03 10:25:00,10033.323852245983
2022-04-03 10:30:00,10033.323852245983
2022-04-03 10:35:00,10033.323852245983
2022-04-03 10:40:00,10033.323852245983
2022-04-03 10:45:00,10033.323852245983
2022-04-03 10:50:00,10033.323852245983
2022-04-03 10:55:00,10033.323852245983
2022-04-03 11:00:00,10033.323852245983
2022-04-03 11:05:00,10033.323852245983
2022-04-03 11:10:00,10033.323852245983
2022-04-03 11:15:00,10033.323852245983
2022-04-03 11:20:00,10033.323852245983
2022-04-03 11:25:00,10033.323852245983
2022-04-03 11:30:00,10033.323852245983
2022-04-03 11:35:00,10033.323852245983
2022-04-03 11:40:00,10033.323852245983
2022-04-03 11:45:00,10033.323852245983
2022-04-03 11:50:00,10033.323852245983
2022-04-03 11:55:00,10033.323852245983
2022-04-03 12:00:00,10033.323852245983
2022-04-03 12:05:00,10033.323852245983
2022-04-03 12:10:00,10033.323852245983
2022-04-03 12:15:00,10033.323852245983
2022-04-03 12:20:00,10033.323852245983
2022-04-03 12:25:00,10033.323852245983
2022-04-03 12:30:00,10033.323852245983
2022-04-03 12:35:00,10033.323852245983
2022-04-03 12:40:00,10033.323852245983
2022-04-03 12:45:00,10033.323852245983
2022-04-03 12:50:00,10033.323852245983
2022-04-03 12:55:00,10033.323852245983
2022-04-03 13:00:00,10033.323852245983
2022-04-03 13:05:00,10033.323852245983
2022-04-03 13:10:00,10033.323852245983
2022-04-03 13:15:00,10033.323852245983
2022-04-03 13:20:00,10033.323852245983
2022-04-03 13:25:00,10033.323852245983
2022-04-03 13:30:00,10033.323852245983
2022-04-03 13:35:00,10033.323852245983
2022-04-03 13:40:00,10033.323852245983
2022-04-03 13:45:00,10033.323852245983
2022-04-03 13:50:00,10033.323852245983
2022-04-03 13:55:00,10033.323852245983
2022-04-03 14:00:00,10033.323852245983
2022-04-03 14:05:00,10033.323852245983
2022-04-03 14:10:00,10033.323852245983
2022-04-03 14:15:00,10033.323852245983
2022-04-03 14:20:00,10033.323852245983
2022-04-03 14:25:00,10033.323852245983
2022-04-03 14:30:00,10033.323852245983
2022-04-03 14:35:00,10033.323852245983
2022-04-03 14:40:00,10033.323852245983
2022-04-03 14:45:00,10033.323852245983
2022-04-03 14:50:00,10033.323852245983
2022-04-03 14:55:00,10033.323852245983
2022-04-03 15:00:00,10033.323852245983
2022-04-03 15:05:00,10033.323852245983
2022-04-03 15:10:00,10033.323852245983
2022-04-03 15:15:00,10033.323852245983
2022-04-03 15:20:00,10033.323852245983
2022-04-03 15:25:00,10033.323852245983
